date,sentiment_mean,sentiment_volatility,tweet_volume,source_file
2020-08-24,0.060282434386122664,0.24845070944971223,3982835,corona_tweets_159.csv
2020-05-22,0.06665526724237292,0.257061243610756,3461470,corona_tweets_65.csv
2021-10-29,0.06344323847062214,0.254002957813786,1493553,corona_tweets_590.csv
2021-05-30,0.064812562487274,0.26327440883978653,2216272,corona_tweets_438.csv
2022-08-01,0.03177162733049975,0.25987495670882355,822397,corona_tweets_866.csv
2020-04-14,0.04374494165662726,0.2623155820436613,515739,corona_tweets_27.csv
2022-05-28,0.04425447148587525,0.2767113781283382,566967,corona_tweets_801.csv
2021-04-25,0.051295513487158564,0.2567729013964772,3628888,corona_tweets_403.csv
2020-03-21,0.027722252928164267,0.2829803241767618,1233340,corona_tweets_04.csv
2021-04-15,0.06555028291641096,0.2607234430022285,2469813,corona_tweets_393.csv
2020-05-27,0.06663371892917862,0.26953181876225835,3480999,corona_tweets_70.csv
2021-09-23,0.05689201616304979,0.2646324904519247,2241688,corona_tweets_554.csv
2021-02-11,0.06096056494693299,0.2619482996200985,2495590,corona_tweets_330.csv
2020-11-04,0.0641737088664301,0.26031815216865883,2415739,corona_tweets_231.csv
2022-09-28,0.0575501507328839,0.24740026821782934,638618,corona_tweets_924.csv
2022-05-08,0.05568209392639159,0.2522815967788141,782216,corona_tweets_781.csv
2021-11-18,0.06356893453479277,0.2555224057722306,1690502,corona_tweets_610.csv
2021-01-03,0.05415864541376684,0.27354858945454696,3501229,corona_tweets_291.csv
2021-11-14,0.05128639387737838,0.2538705018986329,1583755,corona_tweets_606.csv
2022-06-13,0.05913834030602234,0.26847392485140337,791437,corona_tweets_817.csv
2021-05-28,0.06652453105647099,0.24630363656727816,2591490,corona_tweets_436.csv
2022-08-03,0.04946669495188011,0.2528050735455782,666986,corona_tweets_868.csv
2021-08-19,0.04931543949532479,0.2593267629991895,2957709,corona_tweets_519.csv
2022-01-11,0.039280126486959,0.25997374377835814,3348707,corona_tweets_664.csv
2022-05-29,0.04925054482912245,0.2513490477998325,572457,corona_tweets_802.csv
2022-11-27,0.03788382832921489,0.2604162870642585,1043751,corona_tweets_984.csv
2020-08-01,0.05649049412951994,0.2579403573430683,3533863,corona_tweets_136.csv
2021-08-02,0.053541045614254025,0.2654764448839628,3151448,corona_tweets_502.csv
2020-03-25,0.03286758903852154,0.27303813224220286,1272592,corona_tweets_08.csv
2020-05-08,0.06679322194080264,0.2741059217344991,2250019,corona_tweets_51.csv
2021-11-20,0.05316954007053765,0.26939334495309303,1298008,corona_tweets_612.csv
2020-09-29,0.04219501284201312,0.2709136453045765,3154852,corona_tweets_195.csv
2021-01-05,0.05086263123231272,0.26014791001765925,3917006,corona_tweets_293.csv
2022-05-05,0.04358299756993478,0.2708831813745333,1096269,corona_tweets_778.csv
2021-02-20,0.058744422932839276,0.2623379817740278,1959267,corona_tweets_339.csv
2022-06-04,0.05722014346190368,0.2551752017490379,636936,corona_tweets_808.csv
2022-09-26,0.043784694527912886,0.26356541790914606,542293,corona_tweets_922.csv
2021-01-29,0.08534046696174169,0.269170144006963,3019460,corona_tweets_317.csv
2020-12-01,0.036363046889479764,0.26879482310169295,2892121,corona_tweets_258.csv
2022-11-16,0.048827710815776505,0.2577592208987729,716499,corona_tweets_973.csv
2021-10-23,0.06187887541366252,0.2592090206708934,1344116,corona_tweets_584.csv
2021-02-27,0.04688021904262739,0.2638212407849207,2236001,corona_tweets_346.csv
2022-04-21,0.039613274735206046,0.26284359516815453,961573,corona_tweets_764.csv
2021-04-12,0.060438753136987856,0.2606837997374808,2812947,corona_tweets_390.csv
2021-11-08,0.05526199167869511,0.2600825617260083,1795492,corona_tweets_600.csv
2020-05-04,0.05930903594459488,0.25388013659333086,2227489,corona_tweets_47.csv
2020-11-10,0.06629081621048676,0.2705872638620678,3296368,corona_tweets_237.csv
2021-01-28,0.0777677679530302,0.25476521011544107,2968589,corona_tweets_316.csv
2021-04-19,0.06371974687891965,0.2604509746066376,3244223,corona_tweets_397.csv
2021-04-29,0.05766343403974191,0.25517722087470635,4774322,corona_tweets_407.csv
2022-11-17,0.05022172172590517,0.24891903024206366,676365,corona_tweets_974.csv
2022-01-03,0.04872090503343426,0.2561464173122551,3001920,corona_tweets_656.csv
2022-11-30,0.043664210942983964,0.2656167248807919,915608,corona_tweets_987.csv
2020-09-12,0.042118613967872906,0.26947597416268515,3165691,corona_tweets_178.csv
2020-12-24,0.05013192909493151,0.2847380027500968,2622020,corona_tweets_281.csv
2022-02-13,0.052143979794860046,0.24546942660561513,1260344,corona_tweets_697.csv
2022-04-29,0.05631548574817201,0.2462135721365724,928562,corona_tweets_772.csv
2022-06-09,0.05491843549271102,0.25742526335814336,698062,corona_tweets_813.csv
2021-02-21,0.06257502878388832,0.25588377506565285,2161601,corona_tweets_340.csv
2021-05-15,0.06128944100808551,0.25301042613670155,2672511,corona_tweets_423.csv
2020-11-22,0.03841906122648558,0.2747958858483056,3072344,corona_tweets_249.csv
2022-05-25,0.05958199123798314,0.25769175042283304,939979,corona_tweets_798.csv
2020-04-19,0.05647763280533161,0.2626806325928798,2393006,corona_tweets_32.csv
2021-03-13,0.05438009200583519,0.2585623092495209,2092834,corona_tweets_360.csv
2021-08-18,0.061363668725337536,0.2524384004260961,2953666,corona_tweets_518.csv
2022-04-20,0.035920711978447546,0.28301976307764987,1134417,corona_tweets_763.csv
2020-10-31,0.05495048196637803,0.2647723966163059,3500835,corona_tweets_227.csv
2022-05-03,0.05271124456593543,0.26909873487791247,1195798,corona_tweets_776.csv
2022-04-08,0.047322101774269786,0.25669603735589985,935860,corona_tweets_751.csv
2022-08-16,0.06303950720216205,0.26559341788950147,696690,corona_tweets_881.csv
2022-06-26,0.04362803242791384,0.2500556760662159,594584,corona_tweets_830.csv
2020-12-23,0.05945033988090438,0.2666489331377006,3541732,corona_tweets_280.csv
2020-08-23,0.053623028739102706,0.24062907263065128,4045201,corona_tweets_158.csv
2021-01-31,0.06136320104864076,0.24466147244559022,2868843,corona_tweets_319.csv
2021-05-01,0.06328405159806742,0.25504091423998504,2641628,corona_tweets_409.csv
2022-08-09,0.05489555536837444,0.26335017192117566,575811,corona_tweets_874.csv
2022-06-24,0.05004514014696946,0.2550565211101131,803677,corona_tweets_828.csv
2020-09-10,0.04513452087351196,0.2657445637358667,4032447,corona_tweets_176.csv
2022-07-31,0.04743450806418177,0.26791891470705825,796388,corona_tweets_865.csv
2022-03-05,0.05810318181289344,0.25335121123442017,769398,corona_tweets_717.csv
2022-07-05,0.03316840076639392,0.2635423304075106,820978,corona_tweets_839.csv
2020-10-08,0.05335194446786043,0.25569288872882456,3963002,corona_tweets_204.csv
2022-09-07,0.04565908478978672,0.26026110996764684,683698,corona_tweets_903.csv
2022-07-01,0.06778314081861611,0.2713208127632913,786575,corona_tweets_835.csv
2021-08-27,0.05680311684673062,0.25913373752251245,2817496,corona_tweets_527.csv
2021-06-01,0.06276331325750398,0.2494002169612623,2263802,corona_tweets_440.csv
