date,sentiment_mean,sentiment_volatility,tweet_volume,StringencyIndex_Average,ConfirmedCases,ConfirmedDeaths,C1_School_closing,C2_Workplace_closing,C4_Restrictions_gatherings,C6_Stay_at_home,C7_Internal_movement,C8_International_travel,H6_Facial_coverings,daily_new_cases,daily_new_deaths
2020-12-15,0.070850093389673,0.2729844485028202,3292085.0,62.42333333333334,3226124.3333333335,68160.5,2.0,1.8333333333333333,3.3333333333333335,1.3333333333333333,1.5,3.1666666666666665,2.6666666666666665,42060.83333333349,586.6666666666715
2020-12-16,0.0463915631461246,0.2673933203543317,3513604.0,62.42333333333334,3270550.1666666665,68874.5,2.0,1.8333333333333333,3.3333333333333335,1.3333333333333333,1.5,3.1666666666666665,2.6666666666666665,44425.83333333302,714.0
2020-12-17,0.0566576694482465,0.2629560114518475,3705804.0,62.42333333333334,3317625.8333333335,69563.0,2.0,1.8333333333333333,3.3333333333333335,1.3333333333333333,1.5,3.1666666666666665,2.6666666666666665,47075.66666666698,688.5
2020-12-18,0.0662206612559985,0.2704998780999058,3727941.0,62.42333333333334,3364750.8333333335,70174.5,2.0,1.8333333333333333,3.3333333333333335,1.3333333333333333,1.5,3.1666666666666665,2.6666666666666665,47125.0,611.5
2020-12-19,0.051183428108288,0.2596574012435936,3172974.0,64.42833333333333,3404554.1666666665,70739.83333333333,2.0,2.1666666666666665,3.3333333333333335,1.6666666666666667,1.5,3.1666666666666665,2.6666666666666665,39803.33333333302,565.3333333333285
2020-12-20,0.0501213233963683,0.2560176183326828,4071775.0,64.42833333333333,3442715.3333333335,71130.66666666667,2.0,2.1666666666666665,3.3333333333333335,1.6666666666666667,1.5,3.1666666666666665,2.6666666666666665,38161.16666666698,390.83333333334303
2020-12-21,0.050918307684004,0.2584170385101031,3974884.0,64.42833333333333,3482575.8333333335,71553.66666666667,2.0,2.1666666666666665,3.3333333333333335,1.6666666666666667,1.5,3.1666666666666665,2.6666666666666665,39860.5,423.0
2020-12-22,0.0517153635659481,0.2671171024082948,3936226.0,64.89166666666667,3524259.6666666665,72230.66666666667,2.0,2.1666666666666665,3.3333333333333335,1.6666666666666667,1.5,3.3333333333333335,2.6666666666666665,41683.83333333302,677.0
2020-12-23,0.0594503398809043,0.2666489331377006,3541732.0,64.89166666666667,3568870.5,72912.33333333333,2.0,2.1666666666666665,3.3333333333333335,1.6666666666666667,1.5,3.3333333333333335,2.6666666666666665,44610.83333333349,681.666666666657
2020-12-24,0.0501319290949315,0.2847380027500968,2622020.0,64.27499999999999,3611856.1666666665,73517.16666666667,2.0,2.1666666666666665,3.1666666666666665,1.5,1.5,3.5,2.6666666666666665,42985.66666666651,604.833333333343
2020-12-25,0.053754948360228,0.2648003680749936,1767511.0,63.580000000000005,3639393.0,73894.83333333333,2.0,2.1666666666666665,3.0,1.5,1.5,3.5,2.6666666666666665,27536.83333333349,377.66666666665697
2020-12-26,0.0523608115604876,0.2675557746136475,2466204.0,64.27499999999999,3682619.8333333335,74346.33333333333,2.0,2.1666666666666665,3.1666666666666665,1.5,1.5,3.5,2.6666666666666665,43226.83333333349,451.5
2020-12-27,0.0448041869788081,0.2863178414172503,2769961.0,66.28166666666667,3711758.3333333335,74731.83333333333,2.0,2.3333333333333335,3.3333333333333335,1.5,1.6666666666666667,3.5,2.6666666666666665,29138.5,385.5
2020-12-28,0.043719225278139,0.2713012715448795,3902378.0,66.28166666666667,3748937.0,75187.83333333333,2.0,2.3333333333333335,3.3333333333333335,1.5,1.6666666666666667,3.5,2.6666666666666665,37178.66666666651,456.0
2020-12-29,0.0488800319580433,0.2606108153956835,3683098.0,66.28166666666667,3794096.6666666665,75931.33333333333,2.0,2.3333333333333335,3.3333333333333335,1.5,1.6666666666666667,3.5,2.6666666666666665,45159.66666666651,743.5
2020-12-30,0.0546271375805295,0.2631073197733057,3977023.0,66.89833333333333,3840469.6666666665,76724.33333333333,2.1666666666666665,2.3333333333333335,3.3333333333333335,1.5,1.6666666666666667,3.5,2.6666666666666665,46373.0,793.0
2020-12-31,0.0711231030400025,0.2655287020282238,3528057.0,66.89833333333333,3903545.5,77418.33333333333,2.1666666666666665,2.3333333333333335,3.3333333333333335,1.5,1.6666666666666667,3.5,2.6666666666666665,63075.83333333349,694.0
2021-01-01,0.0588840473618149,0.2568660257771231,3038662.0,67.515,3943366.5,77942.16666666667,2.1666666666666665,2.3333333333333335,3.3333333333333335,1.6666666666666667,1.6666666666666667,3.5,2.8333333333333335,39821.0,523.833333333343
2021-01-02,0.0380519907397618,0.2681859933113344,3250694.0,67.515,3999966.3333333335,78530.83333333333,2.1666666666666665,2.3333333333333335,3.3333333333333335,1.6666666666666667,1.6666666666666667,3.5,2.8333333333333335,56599.83333333349,588.666666666657
2021-01-03,0.0541586454137668,0.2735485894545469,3501229.0,67.515,4045434.5,78911.66666666667,2.1666666666666665,2.3333333333333335,3.3333333333333335,1.6666666666666667,1.6666666666666667,3.5,2.8333333333333335,45468.16666666651,380.83333333334303
2021-01-04,0.0399146934331263,0.2766951065904939,3727421.0,67.515,4088994.8333333335,79436.66666666667,2.1666666666666665,2.3333333333333335,3.3333333333333335,1.6666666666666667,1.6666666666666667,3.5,2.8333333333333335,43560.33333333349,525.0
2021-01-05,0.0508626312323127,0.2601479100176592,3917006.0,68.90333333333332,4139983.1666666665,80222.0,2.1666666666666665,2.3333333333333335,3.3333333333333335,1.6666666666666667,1.6666666666666667,3.5,2.8333333333333335,50988.33333333302,785.3333333333285
2021-01-06,0.0419897837755694,0.2570511811090231,3522571.0,69.365,4196448.5,81061.5,2.1666666666666665,2.3333333333333335,3.3333333333333335,1.6666666666666667,1.6666666666666667,3.5,2.8333333333333335,56465.33333333349,839.5
2021-01-07,0.0465483336085712,0.2617504303568975,2801003.0,69.365,4255355.166666667,81934.83333333333,2.1666666666666665,2.3333333333333335,3.3333333333333335,1.6666666666666667,1.6666666666666667,3.5,2.8333333333333335,58906.66666666698,873.3333333333285
2021-01-08,0.0573319764890313,0.2663038927047226,2975849.0,69.365,4320028.666666667,82839.83333333333,2.1666666666666665,2.3333333333333335,3.3333333333333335,1.6666666666666667,1.6666666666666667,3.5,3.1666666666666665,64673.5,905.0
2021-01-09,0.0573319764890313,0.2663038927047226,2975849.0,68.90333333333332,4375898.333333333,83571.83333333333,2.1666666666666665,2.3333333333333335,3.3333333333333335,1.6666666666666667,1.6666666666666667,3.3333333333333335,3.1666666666666665,55869.666666666046,732.0
2021-01-10,0.0571994123704463,0.2648009641331986,2542852.0,68.90333333333332,4422264.666666667,84136.5,2.1666666666666665,2.3333333333333335,3.3333333333333335,1.6666666666666667,1.6666666666666667,3.3333333333333335,3.1666666666666665,46366.333333333954,564.6666666666715
2021-01-11,0.0572412900168722,0.2657595521375657,3156856.0,66.28,4466104.166666667,84674.5,2.1666666666666665,2.0,3.3333333333333335,1.3333333333333333,1.6666666666666667,3.3333333333333335,2.8333333333333335,43839.5,538.0
2021-01-12,0.0485947972496987,0.2743777814519578,3512165.0,66.28,4512408.5,85651.5,2.1666666666666665,2.0,3.3333333333333335,1.3333333333333333,1.6666666666666667,3.3333333333333335,2.8333333333333335,46304.33333333302,977.0
2021-01-13,0.0304845086667046,0.2911539430158212,2855503.0,66.28,4560217.5,86571.66666666667,2.1666666666666665,2.0,3.3333333333333335,1.3333333333333333,1.6666666666666667,3.3333333333333335,2.8333333333333335,47809.0,920.1666666666715
2021-01-14,0.0461097155425346,0.2760445940479478,3613526.0,66.28,4609311.666666667,87454.33333333333,2.1666666666666665,2.0,3.3333333333333335,1.3333333333333333,1.6666666666666667,3.3333333333333335,2.8333333333333335,49094.16666666698,882.666666666657
2021-01-15,0.0520695553696659,0.2695549271630014,3408359.0,66.28,4661071.166666667,88348.0,2.1666666666666665,2.0,3.3333333333333335,1.3333333333333333,1.6666666666666667,3.3333333333333335,2.8333333333333335,51759.5,893.6666666666715
2021-01-16,0.0656593396076302,0.2595723567581692,3348871.0,66.28,4705635.5,89205.0,2.1666666666666665,2.0,3.3333333333333335,1.3333333333333333,1.6666666666666667,3.3333333333333335,2.8333333333333335,44564.33333333302,857.0
2021-01-17,0.0488585532264753,0.2647157758814711,2764179.0,66.28,4742737.5,89793.16666666667,2.1666666666666665,2.0,3.3333333333333335,1.3333333333333333,1.6666666666666667,3.3333333333333335,2.8333333333333335,37102.0,588.1666666666715
2021-01-18,0.0764519063242242,0.2965459613959041,3099138.0,66.28,4773902.666666667,90312.66666666667,2.1666666666666665,2.0,3.3333333333333335,1.3333333333333333,1.6666666666666667,3.3333333333333335,2.8333333333333335,31165.166666666977,519.5
2021-01-19,0.0590625004258621,0.2649337100253985,3209091.0,66.28,4806851.833333333,90995.0,2.1666666666666665,2.0,3.3333333333333335,1.3333333333333333,1.6666666666666667,3.3333333333333335,2.8333333333333335,32949.166666666046,682.3333333333285
2021-01-20,0.0654764127489551,0.2606359109007206,2565068.0,66.28,4846002.0,92001.0,2.1666666666666665,2.0,3.3333333333333335,1.3333333333333333,1.6666666666666667,3.3333333333333335,2.8333333333333335,39150.16666666698,1006.0
2021-01-21,0.0639543104763007,0.2546994050646563,3284309.0,66.28,4885731.166666667,92934.83333333333,2.1666666666666665,2.0,3.3333333333333335,1.3333333333333333,1.6666666666666667,3.3333333333333335,2.8333333333333335,39729.16666666698,933.8333333333285
2021-01-22,0.0678784434685334,0.2651250407453312,3145448.0,66.28,4925672.333333333,93823.0,2.1666666666666665,2.0,3.3333333333333335,1.3333333333333333,1.6666666666666667,3.3333333333333335,2.8333333333333335,39941.166666666046,888.1666666666715
2021-01-23,0.0693712153908593,0.2584827426338978,3031831.0,66.28,4961857.5,94657.16666666667,2.1666666666666665,2.0,3.3333333333333335,1.3333333333333333,1.6666666666666667,3.3333333333333335,2.8333333333333335,36185.16666666698,834.1666666666715
2021-01-24,0.0689541100500538,0.2526020857053219,3146166.0,66.28,4991045.0,95194.0,2.1666666666666665,2.0,3.3333333333333335,1.3333333333333333,1.6666666666666667,3.3333333333333335,2.8333333333333335,29187.5,536.8333333333285
2021-01-25,0.0633194318893734,0.2601460419559272,2829646.0,66.28,5017527.333333333,95723.66666666667,2.1666666666666665,2.0,3.3333333333333335,1.3333333333333333,1.6666666666666667,3.3333333333333335,2.8333333333333335,26482.333333333023,529.6666666666715
2021-01-26,0.0530212188634319,0.2678318745456619,3410745.0,66.74166666666666,5046974.833333333,96626.66666666667,2.1666666666666665,2.0,3.3333333333333335,1.3333333333333333,1.6666666666666667,3.5,2.8333333333333335,29447.5,903.0
2021-01-27,0.0559740135386211,0.2565843143169538,3215574.0,66.74166666666666,5078019.333333333,97531.83333333333,2.1666666666666665,2.0,3.3333333333333335,1.3333333333333333,1.6666666666666667,3.5,2.8333333333333335,31044.5,905.166666666657
2021-01-28,0.0777677679530302,0.254765210115441,2968589.0,66.74166666666666,5111604.833333333,98404.66666666667,2.1666666666666665,2.0,3.3333333333333335,1.3333333333333333,1.6666666666666667,3.5,2.8333333333333335,33585.5,872.833333333343
2021-01-29,0.0853404669617416,0.269170144006963,3019460.0,66.74166666666666,5144657.833333333,99227.66666666667,2.1666666666666665,2.0,3.3333333333333335,1.3333333333333333,1.6666666666666667,3.5,2.8333333333333335,33053.0,823.0
2021-01-30,0.0648681211353155,0.2694823773739402,2900875.0,66.74166666666666,5174458.5,99904.66666666667,2.1666666666666665,2.0,3.3333333333333335,1.3333333333333333,1.6666666666666667,3.5,2.8333333333333335,29800.666666666977,677.0
2021-01-31,0.0613632010486407,0.2446614724455902,2868843.0,69.365,5197477.333333333,100410.0,2.1666666666666665,2.3333333333333335,3.3333333333333335,1.6666666666666667,1.6666666666666667,3.5,3.0,23018.833333333023,505.3333333333285
2021-02-01,0.0681933983328074,0.2544755283144493,2956475.0,70.6,5222384.666666667,100893.33333333333,2.5,2.3333333333333335,3.3333333333333335,1.6666666666666667,1.6666666666666667,3.5,3.0,24907.333333333954,483.3333333333285
2021-02-02,0.0564231160167532,0.2568241945689357,3116415.0,70.6,5245507.666666667,101673.66666666667,2.5,2.3333333333333335,3.3333333333333335,1.6666666666666667,1.6666666666666667,3.5,3.0,23123.0,780.333333333343
2021-02-03,0.0717110566533425,0.2665472219874653,2915095.0,69.98333333333333,5270207.333333333,102518.33333333333,2.3333333333333335,2.3333333333333335,3.3333333333333335,1.6666666666666667,1.6666666666666667,3.5,3.0,24699.666666666046,844.666666666657
2021-02-04,0.067832142579384,0.2609799586236628,2576055.0,69.98333333333333,5295296.666666667,103341.5,2.3333333333333335,2.3333333333333335,3.3333333333333335,1.6666666666666667,1.6666666666666667,3.5,3.0,25089.333333333954,823.1666666666715
2021-02-05,0.0723400627916136,0.2553615739656717,2496120.0,67.515,5321048.333333333,104118.5,2.3333333333333335,2.1666666666666665,3.1666666666666665,1.3333333333333333,1.6666666666666667,3.5,3.0,25751.666666666046,777.0
2021-02-06,0.0561857833727937,0.2635127600964589,2231704.0,67.515,5344099.333333333,104728.16666666667,2.3333333333333335,2.1666666666666665,3.1666666666666665,1.3333333333333333,1.6666666666666667,3.5,3.0,23051.0,609.6666666666715
2021-02-07,0.0525045008493606,0.2697394268221632,2478071.0,67.515,5362202.333333333,105110.5,2.3333333333333335,2.1666666666666665,3.1666666666666665,1.3333333333333333,1.6666666666666667,3.5,3.0,18103.0,382.3333333333285
2021-02-08,0.0750171810059714,0.2585877204663423,2631475.0,66.28,5379136.666666667,105493.66666666667,2.0,2.1666666666666665,3.1666666666666665,1.3333333333333333,1.6666666666666667,3.5,3.0,16934.333333333954,383.1666666666715
2021-02-09,0.071574355174096,0.258262195301113,2556548.0,66.28,5397741.0,106141.5,2.0,2.1666666666666665,3.1666666666666665,1.3333333333333333,1.6666666666666667,3.5,3.0,18604.333333333023,647.8333333333285
2021-02-10,0.0687458040943533,0.2639446298235646,2666021.0,66.28,5416628.333333333,106842.83333333333,2.0,2.1666666666666665,3.1666666666666665,1.3333333333333333,1.6666666666666667,3.5,3.0,18887.333333333023,701.3333333333285
2021-02-11,0.0609605649469329,0.2619482996200985,2495590.0,66.28,5437277.333333333,107504.0,2.0,2.1666666666666665,3.1666666666666665,1.3333333333333333,1.6666666666666667,3.5,3.0,20649.0,661.1666666666715
2021-02-12,0.0752444791986368,0.2646249821546449,2569535.0,68.74833333333333,5457100.5,108097.66666666667,2.0,2.3333333333333335,3.3333333333333335,1.6666666666666667,1.6666666666666667,3.5,3.1666666666666665,19823.166666666977,593.6666666666715
2021-02-13,0.0565215247814781,0.257790860781983,2008834.0,68.74833333333333,5474977.166666667,108592.83333333333,2.0,2.3333333333333335,3.3333333333333335,1.6666666666666667,1.6666666666666667,3.5,3.1666666666666665,17876.666666666977,495.16666666665697
2021-02-14,0.069531608217563,0.2679318804537607,1873301.0,68.74833333333333,5488671.5,108899.16666666667,2.0,2.3333333333333335,3.3333333333333335,1.6666666666666667,1.6666666666666667,3.5,3.1666666666666665,13694.333333333023,306.33333333334303
2021-02-15,0.0632283564658731,0.257431011974616,2461123.0,76.69666666666666,5500115.333333333,109164.5,2.6666666666666665,2.6666666666666665,4.0,1.6666666666666667,2.0,3.5,3.1666666666666665,11443.833333333023,265.3333333333285
2021-02-16,0.0587288264624835,0.2685334142020316,2537242.0,76.23333333333333,5512642.166666667,109551.33333333333,2.6666666666666665,2.6666666666666665,4.0,1.6666666666666667,2.0,3.5,3.1666666666666665,12526.833333333954,386.8333333333285
2021-02-17,0.0399460984115871,0.2632929826959366,2656607.0,76.23333333333333,5526846.5,110052.66666666667,2.6666666666666665,2.6666666666666665,4.0,1.6666666666666667,2.0,3.5,3.1666666666666665,14204.333333333023,501.33333333334303
2021-02-18,0.0624904696048766,0.269699469303898,2442221.0,68.67166666666667,5541623.666666667,110584.0,2.0,2.3333333333333335,3.8333333333333335,1.3333333333333333,1.6666666666666667,3.5,3.0,14777.166666666977,531.3333333333285
2021-02-19,0.0730586291230969,0.2657959974127731,2323399.0,68.67166666666667,5556757.5,111099.83333333333,2.0,2.3333333333333335,3.8333333333333335,1.3333333333333333,1.6666666666666667,3.5,3.0,15133.833333333023,515.8333333333285
2021-02-20,0.0587444229328392,0.2623379817740278,1959267.0,68.67166666666667,5571348.166666667,111505.33333333333,2.0,2.3333333333333335,3.8333333333333335,1.3333333333333333,1.6666666666666667,3.5,3.0,14590.666666666977,405.5
2021-02-21,0.0625750287838883,0.2558837750656528,2161601.0,68.67166666666667,5582712.333333333,111783.16666666667,2.0,2.3333333333333335,3.8333333333333335,1.3333333333333333,1.6666666666666667,3.5,3.0,11364.166666666046,277.83333333334303
2021-02-22,0.0651155949402761,0.2655325909341717,2905423.0,68.36333333333333,5594540.666666667,112055.5,2.0,2.3333333333333335,3.8333333333333335,1.3333333333333333,1.6666666666666667,3.5,3.0,11828.333333333954,272.3333333333285
2021-02-23,0.0637155946340857,0.2692000739423204,2918788.0,65.50833333333334,5608857.833333333,112509.0,2.0,2.1666666666666665,3.3333333333333335,1.3333333333333333,1.6666666666666667,3.5,3.0,14317.166666666046,453.5
2021-02-24,0.0615525693463983,0.2593967883743333,2772135.0,65.50833333333334,5623612.666666667,113122.33333333333,2.0,2.1666666666666665,3.3333333333333335,1.3333333333333333,1.6666666666666667,3.5,3.0,14754.833333333954,613.3333333333285
2021-02-25,0.0530741266424409,0.2594104867458158,2662233.0,65.50833333333334,5638754.166666667,113615.0,2.0,2.1666666666666665,3.3333333333333335,1.3333333333333333,1.6666666666666667,3.5,3.0,15141.5,492.6666666666715
2021-02-26,0.0484601143617632,0.2571239969403632,2544887.0,65.50833333333334,5653311.333333333,114032.5,2.0,2.1666666666666665,3.3333333333333335,1.3333333333333333,1.6666666666666667,3.5,3.0,14557.166666666046,417.5
2021-02-27,0.0468802190426273,0.2638212407849207,2236001.0,65.045,5666895.333333333,114345.5,2.0,2.1666666666666665,3.1666666666666665,1.3333333333333333,1.6666666666666667,3.5,2.8333333333333335,13584.0,313.0
2021-02-28,0.0774274593088828,0.2677312174857153,2145457.0,71.75833333333334,5676970.333333333,114580.33333333333,2.3333333333333335,2.5,3.8333333333333335,1.3333333333333333,2.0,3.5,2.8333333333333335,10075.0,234.83333333332848
2021-03-01,0.0787505698773866,0.2570458326435155,2513558.0,71.14166666666667,5686934.0,114836.66666666667,2.1666666666666665,2.5,3.8333333333333335,1.3333333333333333,2.0,3.5,2.8333333333333335,9963.666666666977,256.33333333334303
2021-03-02,0.0579665379766004,0.2646444549011792,2984593.0,71.14166666666667,5698349.0,115204.5,2.1666666666666665,2.5,3.8333333333333335,1.3333333333333333,2.0,3.5,2.8333333333333335,11415.0,367.8333333333285
2021-03-03,0.0566047270619878,0.2635418067070613,3028796.0,71.14166666666667,5711179.0,115683.83333333333,2.1666666666666665,2.5,3.8333333333333335,1.3333333333333333,2.0,3.5,2.8333333333333335,12830.0,479.3333333333285
2021-03-04,0.0575984683989153,0.2574628188007554,2824415.0,70.52333333333333,5724300.166666667,116048.16666666667,2.1666666666666665,2.5,3.8333333333333335,1.1666666666666667,2.0,3.5,2.8333333333333335,13121.166666666977,364.33333333334303
2021-03-05,0.0731915443367944,0.2548957325395493,2768332.0,70.52333333333333,5737130.166666667,116388.83333333333,2.1666666666666665,2.5,3.8333333333333335,1.1666666666666667,2.0,3.5,2.8333333333333335,12830.0,340.66666666665697
2021-03-06,0.0624824314731158,0.2585336056932334,2406706.0,70.52333333333333,5748795.5,116672.16666666667,2.1666666666666665,2.5,3.8333333333333335,1.1666666666666667,2.0,3.5,2.8333333333333335,11665.333333333023,283.33333333334303
2021-03-07,0.05544155062145,0.2699379266298713,2249733.0,66.20166666666667,5757066.833333333,116827.0,1.8333333333333333,2.3333333333333335,3.5,1.1666666666666667,1.6666666666666667,3.5,2.8333333333333335,8271.333333333023,154.83333333332848
2021-03-08,0.0671422393961181,0.2820890613412451,2206490.0,65.585,5766013.0,116986.33333333333,1.6666666666666667,2.3333333333333335,3.5,1.1666666666666667,1.6666666666666667,3.5,2.8333333333333335,8946.166666666977,159.33333333332848
2021-03-09,0.0566667135658693,0.2758209090047694,2310802.0,65.585,5776837.666666667,117320.0,1.6666666666666667,2.3333333333333335,3.5,1.1666666666666667,1.6666666666666667,3.5,2.8333333333333335,10824.666666666977,333.6666666666715
2021-03-10,0.0803727975130864,0.2767829553527124,2829317.0,65.585,5788089.166666667,117616.33333333333,1.6666666666666667,2.3333333333333335,3.5,1.1666666666666667,1.6666666666666667,3.5,2.8333333333333335,11251.5,296.3333333333285
2021-03-11,0.0705368294860096,0.2601111260275643,3122284.0,65.585,5800180.833333333,117909.66666666667,1.6666666666666667,2.3333333333333335,3.5,1.1666666666666667,1.6666666666666667,3.5,2.8333333333333335,12091.666666666046,293.33333333334303
2021-03-12,0.0605441295329665,0.2557201711815871,2782982.0,63.19333333333333,5812399.166666667,118177.0,1.6666666666666667,2.1666666666666665,3.1666666666666665,1.1666666666666667,1.6666666666666667,3.5,2.8333333333333335,12218.333333333954,267.3333333333285
2021-03-13,0.0543800920058351,0.2585623092495209,2092834.0,62.26833333333334,5823257.833333333,118375.5,1.6666666666666667,2.0,3.1666666666666665,1.1666666666666667,1.6666666666666667,3.5,2.8333333333333335,10858.666666666046,198.5
2021-03-14,0.0642592431181685,0.2614653164687473,2249082.0,62.26833333333334,5830922.833333333,118501.33333333333,1.6666666666666667,2.0,3.1666666666666665,1.1666666666666667,1.6666666666666667,3.5,2.8333333333333335,7665.0,125.83333333332848
2021-03-15,0.0661379736417001,0.2529537577907488,2528090.0,61.03333333333333,5841105.333333333,118638.0,1.6666666666666667,2.0,3.1666666666666665,1.1666666666666667,1.5,3.5,2.8333333333333335,10182.5,136.66666666667152
2021-03-16,0.0599472056340037,0.2508985537201021,2587367.0,61.03333333333333,5851808.166666667,118871.16666666667,1.6666666666666667,2.0,3.1666666666666665,1.1666666666666667,1.5,3.5,2.8333333333333335,10702.833333333954,233.16666666667152
2021-03-17,0.0388035734949752,0.2701215521486723,2558837.0,61.03333333333333,5863446.666666667,119099.5,1.6666666666666667,2.0,3.1666666666666665,1.1666666666666667,1.5,3.5,2.8333333333333335,11638.5,228.33333333332848
2021-03-18,0.0517847122800504,0.2580572279340161,2505267.0,61.03333333333333,5875620.166666667,119394.16666666667,1.6666666666666667,2.0,3.1666666666666665,1.1666666666666667,1.5,3.5,2.8333333333333335,12173.5,294.6666666666715
2021-03-19,0.0601639765576542,0.2633275921769999,2341284.0,61.03333333333333,5887383.166666667,119587.66666666667,1.6666666666666667,2.0,3.1666666666666665,1.1666666666666667,1.5,3.5,2.8333333333333335,11763.0,193.5
2021-03-20,0.0681421541341767,0.2771611312384822,2357985.0,61.03333333333333,5898668.333333333,119731.33333333333,1.6666666666666667,2.0,3.1666666666666665,1.1666666666666667,1.5,3.5,2.8333333333333335,11285.166666666046,143.66666666665697
2021-03-21,0.0630385686242688,0.2737184867962247,2358661.0,61.03333333333333,5906104.666666667,119875.66666666667,1.6666666666666667,2.0,3.1666666666666665,1.1666666666666667,1.5,3.5,2.8333333333333335,7436.333333333954,144.33333333334303
2021-03-22,0.0655122053448031,0.2590409013998535,2635541.0,61.03333333333333,5916003.166666667,119992.66666666667,1.6666666666666667,2.0,3.1666666666666665,1.1666666666666667,1.5,3.5,2.8333333333333335,9898.5,117.0
2021-03-23,0.0609944197309243,0.2532086271886584,2612589.0,60.10833333333333,5926425.166666667,120177.33333333333,1.6666666666666667,2.0,3.1666666666666665,1.1666666666666667,1.5,3.5,2.8333333333333335,10422.0,184.66666666665697
2021-03-24,0.0625228815338356,0.2586849483938884,2488061.0,60.10833333333333,5942945.333333333,120428.83333333333,1.6666666666666667,2.0,3.1666666666666665,1.1666666666666667,1.5,3.5,2.8333333333333335,16520.166666666046,251.5
2021-03-25,0.0567302870639611,0.2558715065033422,2430832.0,60.10833333333333,5956175.666666667,120671.66666666667,1.6666666666666667,2.0,3.1666666666666665,1.1666666666666667,1.5,3.5,2.8333333333333335,13230.333333333954,242.83333333334303
2021-03-26,0.06228780841257,0.2515679469556568,2265944.0,61.03333333333334,5970930.0,120885.5,1.6666666666666667,2.0,3.1666666666666665,1.1666666666666667,1.6666666666666667,3.5,2.8333333333333335,14754.333333333023,213.83333333332848
2021-03-27,0.0588819680482112,0.2616284129128776,1926796.0,59.645,5982996.166666667,121035.0,1.6666666666666667,2.0,3.1666666666666665,1.1666666666666667,1.5,3.5,2.8333333333333335,12066.166666666977,149.5
2021-03-28,0.0617434615144728,0.2565298747327496,1999110.0,59.645,5992145.166666667,121123.83333333333,1.6666666666666667,2.0,3.1666666666666665,1.1666666666666667,1.5,3.5,2.8333333333333335,9149.0,88.83333333332848
2021-03-29,0.0671112628234777,0.2514318592506759,2914413.0,63.348333333333336,6005222.666666667,121244.83333333333,2.0,2.1666666666666665,3.3333333333333335,1.5,1.3333333333333333,3.5,3.0,13077.5,121.0
2021-03-30,0.0557919556386653,0.2569525223904547,3011381.0,63.348333333333336,6017201.333333333,121408.83333333333,2.0,2.1666666666666665,3.3333333333333335,1.5,1.3333333333333333,3.5,3.0,11978.666666666046,164.0
2021-03-31,0.0623549263344742,0.2501835833831147,2729870.0,63.348333333333336,6030602.0,121606.66666666667,2.0,2.1666666666666665,3.3333333333333335,1.5,1.3333333333333333,3.5,3.0,13400.666666666977,197.83333333334303
2021-04-01,0.0544844316166814,0.2545596223886263,2473863.0,59.181666666666665,6045341.0,121810.5,1.6666666666666667,2.0,3.1666666666666665,1.1666666666666667,1.3333333333333333,3.5,3.0,14739.0,203.83333333332848
2021-04-02,0.0641177387004384,0.2554935610407911,2324899.0,58.99,6059087.666666667,121974.33333333333,1.6666666666666667,2.0,3.1666666666666665,1.1666666666666667,1.3333333333333333,3.5,3.0,13746.666666666977,163.83333333332848
2021-04-03,0.0710742714247148,0.2620585263410392,2157365.0,58.98666666666667,6071489.166666667,122110.83333333333,1.6666666666666667,2.0,3.1666666666666665,1.1666666666666667,1.3333333333333333,3.5,3.0,12401.5,136.5
2021-04-04,0.0655039744699973,0.2624414804135497,2043719.0,58.98499999999999,6078991.333333333,122176.16666666667,1.6666666666666667,2.0,3.1666666666666665,1.1666666666666667,1.3333333333333333,3.5,3.0,7502.166666666046,65.33333333334303
2021-04-05,0.0787703666656938,0.2950821703076181,2879012.0,58.98,6092132.166666667,122264.83333333333,1.6666666666666667,2.0,3.1666666666666665,1.1666666666666667,1.3333333333333333,3.5,3.0,13140.833333333954,88.66666666665697
2021-04-06,0.0571061392273808,0.2541848423070816,3187888.0,58.975,6105034.666666667,122419.5,1.6666666666666667,2.0,3.1666666666666665,1.1666666666666667,1.3333333333333333,3.5,3.0,12902.5,154.66666666667152
2021-04-07,0.0618458171705897,0.2629381063666464,3044808.0,58.968333333333334,6119552.166666667,122866.33333333333,1.6666666666666667,2.0,3.1666666666666665,1.1666666666666667,1.3333333333333333,3.5,3.0,14517.5,446.8333333333285
2021-04-08,0.0508635949062721,0.2676650194254578,2993795.0,58.961666666666666,6134911.833333333,123051.83333333333,1.6666666666666667,2.0,3.1666666666666665,1.1666666666666667,1.3333333333333333,3.5,3.0,15359.666666666046,185.5
2021-04-09,0.0654542298559681,0.2537448897571974,2517334.0,58.955000000000005,6149783.5,123220.5,1.6666666666666667,2.0,3.1666666666666665,1.1666666666666667,1.3333333333333333,3.5,3.0,14871.666666666977,168.66666666667152
2021-04-10,0.0532810107710202,0.2627250754466461,2241700.0,58.949999999999996,6163346.166666667,123362.33333333333,1.6666666666666667,2.0,3.1666666666666665,1.1666666666666667,1.3333333333333333,3.5,2.8333333333333335,13562.666666666977,141.83333333332848
2021-04-11,0.0641270813122174,0.2740375035365144,2409810.0,58.946666666666665,6172774.666666667,123423.0,1.6666666666666667,2.0,3.1666666666666665,1.1666666666666667,1.3333333333333333,3.5,2.8333333333333335,9428.5,60.66666666667152
